Date,Open,High,Low,Close,Adj Close,Volume
2023-05-03,96.470001,96.470001,96.470001,96.470001,95.356361,0
2023-05-04,95.250000,95.250000,95.250000,95.250000,94.150444,0
2023-05-05,96.889999,96.889999,96.889999,96.889999,95.771500,0
2023-05-08,96.629997,96.629997,96.629997,96.629997,95.514503,0
2023-05-09,96.779999,96.779999,96.779999,96.779999,95.662773,0
2023-05-10,96.559998,96.559998,96.559998,96.559998,95.445313,0
2023-05-11,96.040001,96.040001,96.040001,96.040001,94.931320,0
2023-05-12,96.040001,96.040001,96.040001,96.040001,94.931320,0
2023-05-15,96.610001,96.610001,96.610001,96.610001,95.494736,0
2023-05-16,95.279999,95.279999,95.279999,95.279999,94.180084,0
2023-05-17,96.900002,96.900002,96.900002,96.900002,95.781395,0
2023-05-18,97.699997,97.699997,97.699997,97.699997,96.572159,0
2023-05-19,97.300003,97.300003,97.300003,97.300003,96.176773,0
2023-05-22,97.449997,97.449997,97.449997,97.449997,96.325043,0
2023-05-23,96.230003,96.230003,96.230003,96.230003,95.119125,0
2023-05-24,94.980003,94.980003,94.980003,94.980003,93.883560,0
2023-05-25,95.349998,95.349998,95.349998,95.349998,94.249283,0
2023-05-26,96.160004,96.160004,96.160004,96.160004,95.049934,0
2023-05-30,96.040001,96.040001,96.040001,96.040001,94.931320,0
2023-05-31,94.620003,94.620003,94.620003,94.620003,93.527718,0
2023-06-01,95.839996,95.839996,95.839996,95.839996,94.733627,0
2023-06-02,98.889999,98.889999,98.889999,98.889999,97.748413,0
2023-06-05,98.129997,98.129997,98.129997,98.129997,96.997185,0
2023-06-06,99.099998,99.099998,99.099998,99.099998,97.955994,0
2023-06-07,100.629997,100.629997,100.629997,100.629997,99.468330,0
2023-06-08,100.790001,100.790001,100.790001,100.790001,99.626488,0
2023-06-09,100.500000,100.500000,100.500000,100.500000,99.339828,0
2023-06-12,101.300003,101.300003,101.300003,101.300003,100.130600,0
2023-06-13,102.440002,102.440002,102.440002,102.440002,101.257431,0
2023-06-14,102.050003,102.050003,102.050003,102.050003,100.871941,0
2023-06-15,103.550003,103.550003,103.550003,103.550003,102.354622,0
2023-06-16,103.349998,103.349998,103.349998,103.349998,102.156937,0
2023-06-20,102.720001,102.720001,102.720001,102.720001,101.534203,0
2023-06-21,103.320000,103.320000,103.320000,103.320000,102.127274,0
2023-06-22,102.629997,102.629997,102.629997,102.629997,101.445236,0
2023-06-23,101.800003,101.800003,101.800003,101.800003,100.624825,0
2023-06-26,102.620003,102.620003,102.620003,102.620003,101.435364,0
2023-06-27,104.050003,104.050003,104.050003,104.050003,102.848854,0
2023-06-28,103.709999,103.709999,103.709999,103.709999,102.868690,0
2023-06-29,104.680000,104.680000,104.680000,104.680000,103.830826,0
2023-06-30,105.540001,105.540001,105.540001,105.540001,104.683846,0
2023-07-03,105.580002,105.580002,105.580002,105.580002,104.723518,0
2023-07-05,104.870003,104.870003,104.870003,104.870003,104.019279,0
2023-07-06,103.860001,103.860001,103.860001,103.860001,103.017471,0
2023-07-07,104.320000,104.320000,104.320000,104.320000,103.473740,0
2023-07-10,105.760002,105.760002,105.760002,105.760002,104.902054,0
2023-07-11,106.989998,106.989998,106.989998,106.989998,106.122078,0
2023-07-12,107.000000,107.000000,107.000000,107.000000,106.131996,0
2023-07-13,107.339996,107.339996,107.339996,107.339996,106.469238,0
2023-07-14,106.849998,106.849998,106.849998,106.849998,105.983215,0
2023-07-17,107.430000,107.430000,107.430000,107.430000,106.558510,0
2023-07-18,108.250000,108.250000,108.250000,108.250000,107.371864,0
2023-07-19,108.230003,108.230003,108.230003,108.230003,107.352028,0
2023-07-20,108.419998,108.419998,108.419998,108.419998,107.540474,0
2023-07-21,107.919998,107.919998,107.919998,107.919998,107.044533,0
2023-07-24,108.160004,108.160004,108.160004,108.160004,107.282593,0
2023-07-25,108.059998,108.059998,108.059998,108.059998,107.183395,0
2023-07-26,108.660004,108.660004,108.660004,108.660004,107.778534,0
2023-07-27,107.660004,107.660004,107.660004,107.660004,106.786652,0
2023-07-28,108.440002,108.440002,108.440002,108.440002,107.560318,0
2023-07-31,108.910004,108.910004,108.910004,108.910004,108.026512,0
2023-08-01,109.199997,109.199997,109.199997,109.199997,108.314148,0
2023-08-02,108.070000,108.070000,108.070000,108.070000,107.193321,0
2023-08-03,107.330002,107.330002,107.330002,107.330002,106.459328,0
2023-08-04,106.730003,106.730003,106.730003,106.730003,105.864197,0
2023-08-07,107.919998,107.919998,107.919998,107.919998,107.044533,0
2023-08-08,107.379997,107.379997,107.379997,107.379997,106.508919,0
2023-08-09,107.160004,107.160004,107.160004,107.160004,106.290703,0
2023-08-10,106.860001,106.860001,106.860001,106.860001,105.993134,0
2023-08-11,106.989998,106.989998,106.989998,106.989998,106.122078,0
2023-08-14,107.199997,107.199997,107.199997,107.199997,106.330368,0
2023-08-15,105.839996,105.839996,105.839996,105.839996,104.981400,0
2023-08-16,105.150002,105.150002,105.150002,105.150002,104.297012,0
2023-08-17,104.019997,104.019997,104.019997,104.019997,103.176170,0
2023-08-18,104.250000,104.250000,104.250000,104.250000,103.404312,0
2023-08-21,104.169998,104.169998,104.169998,104.169998,103.324959,0
2023-08-22,103.949997,103.949997,103.949997,103.949997,103.106743,0
2023-08-23,105.089996,105.089996,105.089996,105.089996,104.237488,0
2023-08-24,103.830002,103.830002,103.830002,103.830002,102.987717,0
2023-08-25,104.580002,104.580002,104.580002,104.580002,103.731636,0
2023-08-28,105.440002,105.440002,105.440002,105.440002,104.584656,0
2023-08-29,106.449997,106.449997,106.449997,106.449997,105.586456,0
2023-08-30,107.000000,107.000000,107.000000,107.000000,106.131996,0
2023-08-31,106.650002,106.650002,106.650002,106.650002,105.784843,0
2023-09-01,107.349998,107.349998,107.349998,107.349998,106.479156,0
2023-09-05,105.309998,105.309998,105.309998,105.309998,104.455711,0
2023-09-06,104.870003,104.870003,104.870003,104.870003,104.019279,0
2023-09-07,104.410004,104.410004,104.410004,104.410004,103.563011,0
2023-09-08,103.959999,103.959999,103.959999,103.959999,103.116661,0
2023-09-11,104.160004,104.160004,104.160004,104.160004,103.315041,0
2023-09-12,103.739998,103.739998,103.739998,103.739998,102.898445,0
2023-09-13,103.040001,103.040001,103.040001,103.040001,102.204124,0
2023-09-14,104.160004,104.160004,104.160004,104.160004,103.315041,0
2023-09-15,103.459999,103.459999,103.459999,103.459999,102.620720,0
2023-09-18,103.529999,103.529999,103.529999,103.529999,102.690147,0
2023-09-19,103.139999,103.139999,103.139999,103.139999,102.303314,0
2023-09-20,102.639999,102.639999,102.639999,102.639999,101.807365,0
2023-09-21,100.870003,100.870003,100.870003,100.870003,100.051735,0
2023-09-22,100.550003,100.550003,100.550003,100.550003,99.734322,0
2023-09-25,101.059998,101.059998,101.059998,101.059998,100.240181,0
2023-09-26,99.589996,99.589996,99.589996,99.589996,98.782112,0
2023-09-27,100.190002,100.190002,100.190002,100.190002,99.720695,0
2023-09-28,100.790001,100.790001,100.790001,100.790001,100.317886,0
2023-09-29,100.139999,100.139999,100.139999,100.139999,99.670929,0
2023-10-02,99.169998,99.169998,99.169998,99.169998,98.705467,0
2023-10-03,98.250000,98.250000,98.250000,98.250000,97.789780,0
2023-10-04,98.769997,98.769997,98.769997,98.769997,98.307343,0
2023-10-05,98.239998,98.239998,98.239998,98.239998,97.779823,0
2023-10-06,99.529999,99.529999,99.529999,99.529999,99.063782,0
2023-10-09,100.900002,100.900002,100.900002,100.900002,100.427368,0
2023-10-10,101.639999,101.639999,101.639999,101.639999,101.163902,0
2023-10-11,102.320000,102.320000,102.320000,102.320000,101.840721,0
2023-10-12,101.110001,101.110001,101.110001,101.110001,100.636383,0
2023-10-13,99.989998,99.989998,99.989998,99.989998,99.521629,0
2023-10-16,101.180000,101.180000,101.180000,101.180000,100.706055,0
2023-10-17,101.639999,101.639999,101.639999,101.639999,101.163902,0
2023-10-18,98.919998,98.919998,98.919998,98.919998,98.456642,0
2023-10-19,97.879997,97.879997,97.879997,97.879997,97.421516,0
2023-10-20,96.940002,96.940002,96.940002,96.940002,96.485924,0
2023-10-23,96.430000,96.430000,96.430000,96.430000,95.978310,0
2023-10-24,96.959999,96.959999,96.959999,96.959999,96.505821,0
2023-10-25,95.650002,95.650002,95.650002,95.650002,95.201965,0
2023-10-26,95.309998,95.309998,95.309998,95.309998,94.863548,0
2023-10-27,94.419998,94.419998,94.419998,94.419998,93.977722,0
2023-10-30,95.620003,95.620003,95.620003,95.620003,95.172104,0
2023-10-31,96.309998,96.309998,96.309998,96.309998,95.858864,0
2023-11-01,96.709999,96.709999,96.709999,96.709999,96.256996,0
2023-11-02,98.779999,98.779999,98.779999,98.779999,98.317299,0
2023-11-03,99.849998,99.849998,99.849998,99.849998,99.382286,0
2023-11-06,99.489998,99.489998,99.489998,99.489998,99.023972,0
2023-11-07,99.339996,99.339996,99.339996,99.339996,98.874672,0
2023-11-08,99.470001,99.470001,99.470001,99.470001,99.004066,0
2023-11-09,99.209999,99.209999,99.209999,99.209999,98.745285,0
2023-11-10,100.639999,100.639999,100.639999,100.639999,100.168587,0
2023-11-13,100.750000,100.750000,100.750000,100.750000,100.278069,0
2023-11-14,103.389999,103.389999,103.389999,103.389999,102.905708,0
2023-11-15,103.510002,103.510002,103.510002,103.510002,103.025146,0
2023-11-16,103.349998,103.349998,103.349998,103.349998,102.865891,0
2023-11-17,103.989998,103.989998,103.989998,103.989998,103.502892,0
2023-11-20,104.320000,104.320000,104.320000,104.320000,103.831352,0
2023-11-21,104.150002,104.150002,104.150002,104.150002,103.662148,0
2023-11-22,104.470001,104.470001,104.470001,104.470001,103.980652,0
2023-11-24,104.820000,104.820000,104.820000,104.820000,104.329010,0
2023-11-27,104.379997,104.379997,104.379997,104.379997,103.891068,0
2023-11-28,103.900002,103.900002,103.900002,103.900002,103.413315,0
2023-11-29,104.300003,104.300003,104.300003,104.300003,103.811447,0
2023-11-30,105.400002,105.400002,105.400002,105.400002,104.906296,0
2023-12-01,107.349998,107.349998,107.349998,107.349998,106.847153,0
2023-12-04,107.769997,107.769997,107.769997,107.769997,107.265182,0
2023-12-05,106.730003,106.730003,106.730003,106.730003,106.230064,0
2023-12-06,107.129997,107.129997,107.129997,107.129997,106.628181,0
2023-12-07,107.410004,107.410004,107.410004,107.410004,106.906876,0
2023-12-08,107.879997,107.879997,107.879997,107.879997,107.374672,0
2023-12-11,108.839996,108.839996,108.839996,108.839996,108.330170,0
2023-12-12,109.279999,109.279999,109.279999,109.279999,108.768112,0
2023-12-13,110.680000,110.680000,110.680000,110.680000,110.161560,0
2023-12-14,112.430000,112.430000,112.430000,112.430000,111.903358,0
2023-12-15,112.080002,112.080002,112.080002,112.080002,111.555000,0
2023-12-18,111.580002,111.580002,111.580002,111.580002,111.580002,0
2023-12-19,112.529999,112.529999,112.529999,112.529999,112.529999,0
2023-12-20,110.779999,110.779999,110.779999,110.779999,110.779999,0
2023-12-21,112.070000,112.070000,112.070000,112.070000,112.070000,0
2023-12-22,112.610001,112.610001,112.610001,112.610001,112.610001,0
2023-12-26,113.430000,113.430000,113.430000,113.430000,113.430000,0
2023-12-27,113.559998,113.559998,113.559998,113.559998,113.559998,0
2023-12-28,113.559998,113.559998,113.559998,113.559998,113.559998,0
2023-12-29,113.199997,113.199997,113.199997,113.199997,113.199997,0
